longitude,latitude,worldcover_code,worldcover_clase
-85.64199999999974,9.961000000000112,10,Tree cover
-85.63299999999974,9.961000000000112,10,Tree cover
-85.62399999999974,9.961000000000112,10,Tree cover
-85.61499999999974,9.961000000000112,10,Tree cover
-85.60599999999974,9.961000000000112,10,Tree cover
-85.59699999999974,9.961000000000112,10,Tree cover
-85.58799999999974,9.961000000000112,10,Tree cover
-85.57899999999974,9.961000000000112,10,Tree cover
-85.56999999999974,9.961000000000112,10,Tree cover
-85.56099999999974,9.961000000000112,10,Tree cover
-85.55199999999974,9.961000000000112,10,Tree cover
-85.54299999999974,9.961000000000112,10,Tree cover
-85.53399999999974,9.961000000000112,10,Tree cover
-85.52499999999974,9.961000000000112,10,Tree cover
-85.51599999999974,9.961000000000112,30,Grassland
-85.50699999999973,9.961000000000112,10,Tree cover
-85.49799999999973,9.961000000000112,30,Grassland
-85.48899999999973,9.961000000000112,10,Tree cover
-85.47999999999973,9.961000000000112,10,Tree cover
-85.47099999999973,9.961000000000112,10,Tree cover
-85.46199999999973,9.961000000000112,10,Tree cover
-85.45299999999973,9.961000000000112,10,Tree cover
-85.44399999999973,9.961000000000112,10,Tree cover
-85.43499999999973,9.961000000000112,10,Tree cover
-85.42599999999973,9.961000000000112,10,Tree cover
-85.41699999999973,9.961000000000112,10,Tree cover
-85.40799999999973,9.961000000000112,10,Tree cover
-85.39899999999973,9.961000000000112,10,Tree cover
-85.38999999999973,9.961000000000112,10,Tree cover
-85.38099999999973,9.961000000000112,10,Tree cover
-85.37199999999973,9.961000000000112,10,Tree cover
-85.36299999999973,9.961000000000112,10,Tree cover
-85.35399999999973,9.961000000000112,10,Tree cover
-85.34499999999973,9.961000000000112,10,Tree cover
-85.33599999999973,9.961000000000112,10,Tree cover
-85.32699999999973,9.961000000000112,10,Tree cover
-85.31799999999973,9.961000000000112,10,Tree cover
-85.30899999999973,9.961000000000112,10,Tree cover
-85.29999999999973,9.961000000000112,10,Tree cover
-85.29099999999973,9.961000000000112,10,Tree cover
-85.28199999999973,9.961000000000112,10,Tree cover
-85.27299999999973,9.961000000000112,10,Tree cover
-85.26399999999973,9.961000000000112,10,Tree cover
-85.25499999999973,9.961000000000112,10,Tree cover
-85.24599999999973,9.961000000000112,10,Tree cover
-85.23699999999972,9.961000000000112,10,Tree cover
-85.22799999999972,9.961000000000112,10,Tree cover
-85.21899999999972,9.961000000000112,10,Tree cover
-85.20999999999972,9.961000000000112,10,Tree cover
-85.20099999999972,9.961000000000112,10,Tree cover
-85.19199999999972,9.961000000000112,10,Tree cover
-85.18299999999972,9.961000000000112,10,Tree cover
-85.17399999999972,9.961000000000112,30,Grassland
-85.16499999999972,9.961000000000112,10,Tree cover
-85.15599999999972,9.961000000000112,10,Tree cover
-85.14699999999972,9.961000000000112,10,Tree cover
-85.13799999999972,9.961000000000112,30,Grassland
-85.12899999999972,9.961000000000112,30,Grassland
-85.11999999999972,9.961000000000112,10,Tree cover
-85.11099999999972,9.961000000000112,50,Built-up
-85.10199999999972,9.961000000000112,30,Grassland
-85.09299999999972,9.961000000000112,10,Tree cover
-85.08399999999972,9.961000000000112,30,Grassland
-85.07499999999972,9.961000000000112,10,Tree cover
-85.06599999999972,9.961000000000112,10,Tree cover
-85.05699999999972,9.961000000000112,30,Grassland
-85.04799999999972,9.961000000000112,30,Grassland
-85.03899999999972,9.961000000000112,95,Mangrove
-85.02999999999972,9.961000000000112,80,Permanent water bodies
-85.02099999999972,9.961000000000112,80,Permanent water bodies
-85.01199999999972,9.961000000000112,80,Permanent water bodies
-85.00299999999972,9.961000000000112,80,Permanent water bodies
-84.99399999999972,9.961000000000112,80,Permanent water bodies
-84.98499999999972,9.961000000000112,80,Permanent water bodies
-84.97599999999971,9.961000000000112,80,Permanent water bodies
-84.96699999999971,9.961000000000112,80,Permanent water bodies
-84.95799999999971,9.961000000000112,80,Permanent water bodies
-84.94899999999971,9.961000000000112,80,Permanent water bodies
-84.93999999999971,9.961000000000112,80,Permanent water bodies
-84.93099999999971,9.961000000000112,80,Permanent water bodies
-84.92199999999971,9.961000000000112,80,Permanent water bodies
-84.91299999999971,9.961000000000112,80,Permanent water bodies
-84.90399999999971,9.961000000000112,80,Permanent water bodies
-84.89499999999971,9.961000000000112,80,Permanent water bodies
-84.88599999999971,9.961000000000112,80,Permanent water bodies
-84.87699999999971,9.961000000000112,80,Permanent water bodies
-84.86799999999971,9.961000000000112,80,Permanent water bodies
-84.85899999999971,9.961000000000112,80,Permanent water bodies
-84.84999999999971,9.961000000000112,80,Permanent water bodies
-84.84099999999971,9.961000000000112,80,Permanent water bodies
-84.83199999999971,9.961000000000112,80,Permanent water bodies
-84.82299999999971,9.961000000000112,80,Permanent water bodies
-84.81399999999971,9.961000000000112,80,Permanent water bodies
-84.80499999999971,9.961000000000112,80,Permanent water bodies
-84.79599999999971,9.961000000000112,80,Permanent water bodies
-84.78699999999971,9.961000000000112,80,Permanent water bodies
-84.77799999999971,9.961000000000112,80,Permanent water bodies
-84.7689999999997,9.961000000000112,80,Permanent water bodies
-84.7599999999997,9.961000000000112,80,Permanent water bodies
-84.7509999999997,9.961000000000112,80,Permanent water bodies
-84.7419999999997,9.961000000000112,80,Permanent water bodies
-84.7329999999997,9.961000000000112,80,Permanent water bodies
-84.7239999999997,9.961000000000112,30,Grassland
-84.7149999999997,9.961000000000112,10,Tree cover
-84.7059999999997,9.961000000000112,10,Tree cover
-84.6969999999997,9.961000000000112,10,Tree cover
-84.6879999999997,9.961000000000112,30,Grassland
-84.6789999999997,9.961000000000112,10,Tree cover
-84.6699999999997,9.961000000000112,30,Grassland
-84.6609999999997,9.961000000000112,30,Grassland
-84.6519999999997,9.961000000000112,10,Tree cover
-84.6429999999997,9.961000000000112,30,Grassland
-84.6339999999997,9.961000000000112,10,Tree cover
-84.6249999999997,9.961000000000112,10,Tree cover
-84.6159999999997,9.961000000000112,30,Grassland
-84.6069999999997,9.961000000000112,10,Tree cover
-86.05599999999976,9.970000000000113,80,Permanent water bodies
-86.04699999999976,9.970000000000113,80,Permanent water bodies
-86.03799999999976,9.970000000000113,80,Permanent water bodies
-86.02899999999975,9.970000000000113,80,Permanent water bodies
-86.01999999999975,9.970000000000113,80,Permanent water bodies
-86.01099999999975,9.970000000000113,80,Permanent water bodies
-86.00199999999975,9.970000000000113,80,Permanent water bodies
-85.99299999999975,9.970000000000113,80,Permanent water bodies
-85.98399999999975,9.970000000000113,80,Permanent water bodies
-85.97499999999975,9.970000000000113,80,Permanent water bodies
-85.96599999999975,9.970000000000113,80,Permanent water bodies
-85.95699999999975,9.970000000000113,80,Permanent water bodies
-85.94799999999975,9.970000000000113,80,Permanent water bodies
-85.93899999999975,9.970000000000113,80,Permanent water bodies
-85.92999999999975,9.970000000000113,80,Permanent water bodies
-85.92099999999975,9.970000000000113,80,Permanent water bodies
-85.91199999999975,9.970000000000113,80,Permanent water bodies
-85.90299999999975,9.970000000000113,80,Permanent water bodies
-85.89399999999975,9.970000000000113,80,Permanent water bodies
-85.88499999999975,9.970000000000113,80,Permanent water bodies
-85.87599999999975,9.970000000000113,80,Permanent water bodies
-85.86699999999975,9.970000000000113,80,Permanent water bodies
-85.85799999999975,9.970000000000113,80,Permanent water bodies
-85.84899999999975,9.970000000000113,80,Permanent water bodies
-85.83999999999975,9.970000000000113,80,Permanent water bodies
-85.83099999999975,9.970000000000113,80,Permanent water bodies
-85.82199999999975,9.970000000000113,80,Permanent water bodies
-85.81299999999975,9.970000000000113,80,Permanent water bodies
-85.80399999999975,9.970000000000113,80,Permanent water bodies
-85.79499999999975,9.970000000000113,80,Permanent water bodies
-85.78599999999975,9.970000000000113,80,Permanent water bodies
-85.77699999999975,9.970000000000113,80,Permanent water bodies
-85.76799999999974,9.970000000000113,80,Permanent water bodies
-85.75899999999974,9.970000000000113,80,Permanent water bodies
-85.74999999999974,9.970000000000113,80,Permanent water bodies
-85.74099999999974,9.970000000000113,80,Permanent water bodies
-85.73199999999974,9.970000000000113,80,Permanent water bodies
-85.72299999999974,9.970000000000113,80,Permanent water bodies
-85.71399999999974,9.970000000000113,80,Permanent water bodies
-85.70499999999974,9.970000000000113,80,Permanent water bodies
-85.69599999999974,9.970000000000113,80,Permanent water bodies
-85.68699999999974,9.970000000000113,80,Permanent water bodies
-85.67799999999974,9.970000000000113,10,Tree cover
-85.66899999999974,9.970000000000113,10,Tree cover
-85.65999999999974,9.970000000000113,30,Grassland
-85.65099999999974,9.970000000000113,10,Tree cover
-85.64199999999974,9.970000000000113,30,Grassland
-85.63299999999974,9.970000000000113,10,Tree cover
-85.62399999999974,9.970000000000113,10,Tree cover
-85.61499999999974,9.970000000000113,10,Tree cover
-85.60599999999974,9.970000000000113,10,Tree cover
-85.59699999999974,9.970000000000113,10,Tree cover
-85.58799999999974,9.970000000000113,10,Tree cover
-85.57899999999974,9.970000000000113,10,Tree cover
-85.56999999999974,9.970000000000113,10,Tree cover
-85.56099999999974,9.970000000000113,10,Tree cover
-85.55199999999974,9.970000000000113,30,Grassland
-85.54299999999974,9.970000000000113,10,Tree cover
-85.53399999999974,9.970000000000113,10,Tree cover
-85.52499999999974,9.970000000000113,10,Tree cover
-85.51599999999974,9.970000000000113,30,Grassland
-85.50699999999973,9.970000000000113,10,Tree cover
-85.49799999999973,9.970000000000113,10,Tree cover
-85.48899999999973,9.970000000000113,10,Tree cover
-85.47999999999973,9.970000000000113,10,Tree cover
-85.47099999999973,9.970000000000113,10,Tree cover
-85.46199999999973,9.970000000000113,10,Tree cover
-85.45299999999973,9.970000000000113,10,Tree cover
-85.44399999999973,9.970000000000113,10,Tree cover
-85.43499999999973,9.970000000000113,10,Tree cover
-85.42599999999973,9.970000000000113,10,Tree cover
-85.41699999999973,9.970000000000113,10,Tree cover
-85.40799999999973,9.970000000000113,30,Grassland
-85.39899999999973,9.970000000000113,10,Tree cover
-85.38999999999973,9.970000000000113,10,Tree cover
-85.38099999999973,9.970000000000113,10,Tree cover
-85.37199999999973,9.970000000000113,10,Tree cover
-85.36299999999973,9.970000000000113,10,Tree cover
-85.35399999999973,9.970000000000113,10,Tree cover
-85.34499999999973,9.970000000000113,10,Tree cover
-85.33599999999973,9.970000000000113,10,Tree cover
-85.32699999999973,9.970000000000113,10,Tree cover
-85.31799999999973,9.970000000000113,10,Tree cover
-85.30899999999973,9.970000000000113,10,Tree cover
-85.29999999999973,9.970000000000113,10,Tree cover
-85.29099999999973,9.970000000000113,10,Tree cover
-85.28199999999973,9.970000000000113,10,Tree cover
-85.27299999999973,9.970000000000113,10,Tree cover
-85.26399999999973,9.970000000000113,10,Tree cover
-85.25499999999973,9.970000000000113,10,Tree cover
-85.24599999999973,9.970000000000113,10,Tree cover
-85.23699999999972,9.970000000000113,10,Tree cover
-85.22799999999972,9.970000000000113,10,Tree cover
-85.21899999999972,9.970000000000113,30,Grassland
-85.20999999999972,9.970000000000113,10,Tree cover
-85.20099999999972,9.970000000000113,10,Tree cover
-85.19199999999972,9.970000000000113,10,Tree cover
-85.18299999999972,9.970000000000113,30,Grassland
-85.17399999999972,9.970000000000113,10,Tree cover
-85.16499999999972,9.970000000000113,30,Grassland
-85.15599999999972,9.970000000000113,10,Tree cover
-85.14699999999972,9.970000000000113,30,Grassland
-85.13799999999972,9.970000000000113,30,Grassland
-85.12899999999972,9.970000000000113,10,Tree cover
-85.11999999999972,9.970000000000113,95,Mangrove
-85.11099999999972,9.970000000000113,95,Mangrove
-85.10199999999972,9.970000000000113,95,Mangrove
-85.09299999999972,9.970000000000113,95,Mangrove
-85.08399999999972,9.970000000000113,10,Tree cover
-85.07499999999972,9.970000000000113,95,Mangrove
-85.06599999999972,9.970000000000113,80,Permanent water bodies
-85.05699999999972,9.970000000000113,95,Mangrove
-85.04799999999972,9.970000000000113,95,Mangrove
-85.03899999999972,9.970000000000113,80,Permanent water bodies
-85.02999999999972,9.970000000000113,80,Permanent water bodies
-85.02099999999972,9.970000000000113,80,Permanent water bodies
-85.01199999999972,9.970000000000113,80,Permanent water bodies
-85.00299999999972,9.970000000000113,80,Permanent water bodies
-84.99399999999972,9.970000000000113,80,Permanent water bodies
-84.98499999999972,9.970000000000113,80,Permanent water bodies
-84.97599999999971,9.970000000000113,80,Permanent water bodies
-84.96699999999971,9.970000000000113,80,Permanent water bodies
-84.95799999999971,9.970000000000113,80,Permanent water bodies
-84.94899999999971,9.970000000000113,80,Permanent water bodies
-84.93999999999971,9.970000000000113,80,Permanent water bodies
-84.93099999999971,9.970000000000113,80,Permanent water bodies
-84.92199999999971,9.970000000000113,80,Permanent water bodies
-84.91299999999971,9.970000000000113,80,Permanent water bodies
-84.90399999999971,9.970000000000113,80,Permanent water bodies
-84.89499999999971,9.970000000000113,80,Permanent water bodies
-84.88599999999971,9.970000000000113,80,Permanent water bodies
-84.87699999999971,9.970000000000113,80,Permanent water bodies
-84.86799999999971,9.970000000000113,80,Permanent water bodies
-84.85899999999971,9.970000000000113,80,Permanent water bodies
-84.84999999999971,9.970000000000113,80,Permanent water bodies
-84.84099999999971,9.970000000000113,80,Permanent water bodies
-84.83199999999971,9.970000000000113,80,Permanent water bodies
-84.82299999999971,9.970000000000113,80,Permanent water bodies
-84.81399999999971,9.970000000000113,80,Permanent water bodies
-84.80499999999971,9.970000000000113,80,Permanent water bodies
-84.79599999999971,9.970000000000113,80,Permanent water bodies
-84.78699999999971,9.970000000000113,80,Permanent water bodies
-84.77799999999971,9.970000000000113,80,Permanent water bodies
-84.7689999999997,9.970000000000113,80,Permanent water bodies
-84.7599999999997,9.970000000000113,80,Permanent water bodies
-84.7509999999997,9.970000000000113,80,Permanent water bodies
-84.7419999999997,9.970000000000113,30,Grassland
-84.7329999999997,9.970000000000113,10,Tree cover
-84.7239999999997,9.970000000000113,50,Built-up
-84.7149999999997,9.970000000000113,10,Tree cover
-84.7059999999997,9.970000000000113,10,Tree cover
-84.6969999999997,9.970000000000113,10,Tree cover
-84.6879999999997,9.970000000000113,10,Tree cover
-84.6789999999997,9.970000000000113,10,Tree cover
-84.6699999999997,9.970000000000113,30,Grassland
-84.6609999999997,9.970000000000113,10,Tree cover
